Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;3462;Wittmund;insg.;5;3;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3;1;2;0;0;0;3;1;2
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;3462;Wittmund;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;3462;Wittmund;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;3462;Wittmund;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;3462;Wittmund;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;3462;Wittmund;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;3462;Wittmund;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;3462;Wittmund;voll.;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;3462;Wittmund;insg.;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;3462;Wittmund;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;3462;Wittmund;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;3462;Wittmund;voll.;78;50;28;1;0;1;4;4;0;5;4;1;11;6;5;13;6;7;44;32;12;5;2;3;49;34;15
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;3462;Wittmund;vers.;19;9;10;0;0;0;0;0;0;0;0;0;1;0;1;5;3;2;12;5;7;1;1;0;13;6;7
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;3462;Wittmund;insg.;97;59;38;1;0;1;4;4;0;5;4;1;12;6;6;18;9;9;56;37;19;6;3;3;62;40;22
Vorsätzliche einfache Körperverletzung § 223 StGB;3462;Wittmund;voll.;216;109;107;0;0;0;12;9;3;12;9;3;25;14;11;22;9;13;141;70;71;16;7;9;157;77;80
Vorsätzliche einfache Körperverletzung § 223 StGB;3462;Wittmund;vers.;19;16;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;12;10;2;4;3;1;16;13;3
Vorsätzliche einfache Körperverletzung § 223 StGB;3462;Wittmund;insg.;235;125;110;0;0;0;12;9;3;12;9;3;25;14;11;25;12;13;153;80;73;20;10;10;173;90;83
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3462;Wittmund;voll.;48;40;8;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;44;36;8;0;0;0;44;36;8
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3462;Wittmund;insg.;48;40;8;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;44;36;8;0;0;0;44;36;8
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;3462;Wittmund;voll.;42;35;7;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;38;31;7;0;0;0;38;31;7
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;3462;Wittmund;insg.;42;35;7;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;38;31;7;0;0;0;38;31;7
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;3462;Wittmund;voll.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0;0;6;5;1
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;3462;Wittmund;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;3462;Wittmund;insg.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0;0;6;5;1
Gewaltkriminalität;3462;Wittmund;voll.;89;52;37;1;0;1;4;4;0;5;4;1;14;7;7;15;7;8;50;32;18;5;2;3;55;34;21
Gewaltkriminalität;3462;Wittmund;vers.;24;12;12;0;0;0;0;0;0;0;0;0;2;0;2;5;3;2;16;8;8;1;1;0;17;9;8
Gewaltkriminalität;3462;Wittmund;insg.;113;64;49;1;0;1;4;4;0;5;4;1;16;7;9;20;10;10;66;40;26;6;3;3;72;43;29
Mord Totschlag und Tötung auf Verlangen;3462;Wittmund;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;3462;Wittmund;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Mord Totschlag und Tötung auf Verlangen;3462;Wittmund;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Straftaten insgesamt;4011;Bremen;voll.;10988;6482;4506;83;39;44;484;248;236;567;287;280;782;447;335;940;546;394;8052;4856;3196;647;346;301;8699;5202;3497
Straftaten insgesamt;4011;Bremen;vers.;764;503;261;2;1;1;38;23;15;40;24;16;55;34;21;41;23;18;567;388;179;61;34;27;628;422;206
Straftaten insgesamt;4011;Bremen;insg.;11752;6985;4767;85;40;45;522;271;251;607;311;296;837;481;356;981;569;412;8619;5244;3375;708;380;328;9327;5624;3703
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;4011;Bremen;voll.;121;6;115;0;0;0;2;0;2;2;0;2;15;1;14;24;2;22;77;3;74;3;0;3;80;3;77
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;4011;Bremen;vers.;7;0;7;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;5;0;5;0;0;0;5;0;5
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;4011;Bremen;insg.;128;6;122;0;0;0;3;0;3;3;0;3;15;1;14;25;2;23;82;3;79;3;0;3;85;3;82
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;4011;Bremen;voll.;629;457;172;0;0;0;11;11;0;11;11;0;44;41;3;74;57;17;408;299;109;92;49;43;500;348;152
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;4011;Bremen;vers.;158;105;53;0;0;0;11;9;2;11;9;2;9;9;0;9;5;4;106;72;34;23;10;13;129;82;47
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;4011;Bremen;insg.;787;562;225;0;0;0;22;20;2;22;20;2;53;50;3;83;62;21;514;371;143;115;59;56;629;430;199
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;4011;Bremen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;4011;Bremen;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;4011;Bremen;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;4011;Bremen;voll.;23;8;15;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;16;5;11;4;1;3;20;6;14
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;4011;Bremen;vers.;9;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;5;2;1;1;9;3;6
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;4011;Bremen;insg.;32;11;21;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;23;7;16;6;2;4;29;9;20
Handtaschenraub;4011;Bremen;voll.;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;2;0;2;8;0;8
Handtaschenraub;4011;Bremen;vers.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;3;1;2
Handtaschenraub;4011;Bremen;insg.;11;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;7;3;0;3;11;1;10
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;4011;Bremen;voll.;255;215;40;0;0;0;9;9;0;9;9;0;23;23;0;38;35;3;149;128;21;36;20;16;185;148;37
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;4011;Bremen;vers.;58;42;16;0;0;0;9;8;1;9;8;1;6;6;0;5;3;2;29;22;7;9;3;6;38;25;13
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;4011;Bremen;insg.;313;257;56;0;0;0;18;17;1;18;17;1;29;29;0;43;38;5;178;150;28;45;23;22;223;173;50
Raubüberfälle in Wohnungen;4011;Bremen;voll.;37;20;17;0;0;0;0;0;0;0;0;0;1;0;1;4;2;2;20;13;7;12;5;7;32;18;14
Raubüberfälle in Wohnungen;4011;Bremen;vers.;10;6;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;9;6;3;0;0;0;9;6;3
Raubüberfälle in Wohnungen;4011;Bremen;insg.;47;26;21;0;0;0;0;0;0;0;0;0;1;0;1;5;2;3;29;19;10;12;5;7;41;24;17
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;4011;Bremen;voll.;1808;1383;425;3;2;1;58;36;22;61;38;23;202;159;43;246;190;56;1242;969;273;57;27;30;1299;996;303
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;4011;Bremen;vers.;277;209;68;2;1;1;7;6;1;9;7;2;19;11;8;13;12;1;218;167;51;18;12;6;236;179;57
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;4011;Bremen;insg.;2085;1592;493;5;3;2;65;42;23;70;45;25;221;170;51;259;202;57;146;1136;324;75;39;36;1535;1175;360
Vorsätzliche einfache Körperverletzung § 223 StGB;4011;Bremen;voll.;4061;2225;1836;17;8;9;148;93;55;165;101;64;291;167;124;359;183;176;2994;1638;1356;252;136;116;3246;1774;1472
Vorsätzliche einfache Körperverletzung § 223 StGB;4011;Bremen;vers.;211;135;76;0;0;0;7;5;2;7;5;2;12;8;4;11;4;7;165;109;56;16;9;7;181;118;63
Vorsätzliche einfache Körperverletzung § 223 StGB;4011;Bremen;insg.;4272;236;1912;17;8;9;155;98;57;172;106;66;303;175;128;370;187;183;3159;1747;1412;268;145;123;3427;1892;1535
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;4011;Bremen;voll.;1111;868;243;0;0;0;0;0;0;0;0;0;0;0;0;9;7;2;1093;852;241;9;9;0;1102;861;241
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;4011;Bremen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;4011;Bremen;insg.;1111;868;243;0;0;0;0;0;0;0;0;0;0;0;0;9;7;2;1093;852;241;9;9;0;1102;861;241
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;4011;Bremen;voll.;699;551;148;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;688;542;146;6;6;0;694;548;146
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;4011;Bremen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;4011;Bremen;insg.;699;551;148;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;688;542;146;6;6;0;694;548;146
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;4011;Bremen;voll.;412;317;95;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;405;310;95;3;3;0;408;313;95
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;4011;Bremen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;4011;Bremen;insg.;412;317;95;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;405;310;95;3;3;0;408;313;95
Gewaltkriminalität;4011;Bremen;voll.;2565;1851;714;3;2;1;71;47;24;74;49;25;261;201;60;344;249;95;173;1273;457;156;79;77;1886;1352;534
Gewaltkriminalität;4011;Bremen;vers.;484;348;136;2;1;1;21;16;5;23;17;6;31;23;8;25;19;6;364;267;97;41;22;19;405;289;116
Gewaltkriminalität;4011;Bremen;insg.;3049;2199;850;5;3;2;92;63;29;97;66;31;292;224;68;369;268;101;2094;154;554;197;101;96;2291;1641;650
Mord Totschlag und Tötung auf Verlangen;4011;Bremen;voll.;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;4;3;1;7;5;2
Mord Totschlag und Tötung auf Verlangen;4011;Bremen;vers.;41;34;7;0;0;0;2;1;1;2;1;1;3;3;0;2;2;0;34;28;6;0;0;0;34;28;6
Mord Totschlag und Tötung auf Verlangen;4011;Bremen;insg.;48;39;9;0;0;0;2;1;1;2;1;1;3;3;0;2;2;0;37;30;7;4;3;1;41;33;8
Straftaten insgesamt;4012;Bremerhaven;voll.;2352;134;1012;22;11;11;143;69;74;165;80;85;176;90;86;200;100;100;1678;994;684;133;76;57;1811;107;741
Straftaten insgesamt;4012;Bremerhaven;vers.;108;74;34;1;0;1;2;2;0;3;2;1;9;6;3;12;9;3;73;51;22;11;6;5;84;57;27
Straftaten insgesamt;4012;Bremerhaven;insg.;246;1414;1046;23;11;12;145;71;74;168;82;86;185;96;89;212;109;103;1751;1045;706;144;82;62;1895;1127;768
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;4012;Bremerhaven;voll.;34;2;32;0;0;0;1;0;1;1;0;1;9;0;9;3;1;2;20;1;19;1;0;1;21;1;20
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;4012;Bremerhaven;vers.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;2;0;2
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;4012;Bremerhaven;insg.;37;2;35;0;0;0;1;0;1;1;0;1;10;0;10;3;1;2;22;1;21;1;0;1;23;1;22
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;4012;Bremerhaven;voll.;149;111;38;0;0;0;1;1;0;1;1;0;7;7;0;10;9;1;118;87;31;13;7;6;131;94;37
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;4012;Bremerhaven;vers.;28;18;10;1;0;1;0;0;0;1;0;1;2;2;0;4;2;2;15;11;4;6;3;3;21;14;7
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;4012;Bremerhaven;insg.;177;129;48;1;0;1;1;1;0;2;1;1;9;9;0;14;11;3;133;98;35;19;10;9;152;108;44
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;4012;Bremerhaven;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;4012;Bremerhaven;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;4012;Bremerhaven;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;4012;Bremerhaven;voll.;12;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;0;12;8;4
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;4012;Bremerhaven;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;4012;Bremerhaven;insg.;12;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;0;12;8;4
Handtaschenraub;4012;Bremerhaven;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;4012;Bremerhaven;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;4012;Bremerhaven;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;4012;Bremerhaven;voll.;54;42;12;0;0;0;1;1;0;1;1;0;4;4;0;4;3;1;42;32;10;3;2;1;45;34;11
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;4012;Bremerhaven;vers.;14;9;5;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;5;3;2;6;3;3;11;6;5
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;4012;Bremerhaven;insg.;68;51;17;0;0;0;1;1;0;1;1;0;6;6;0;5;4;1;47;35;12;9;5;4;56;40;16
Raubüberfälle in Wohnungen;4012;Bremerhaven;voll.;22;15;7;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;15;10;5;4;2;2;19;12;7
Raubüberfälle in Wohnungen;4012;Bremerhaven;vers.;4;2;2;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;3;2;1;0;0;0;3;2;1
Raubüberfälle in Wohnungen;4012;Bremerhaven;insg.;26;17;9;1;0;1;0;0;0;1;0;1;1;1;0;2;2;0;18;12;6;4;2;2;22;14;8
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;4012;Bremerhaven;voll.;375;276;99;0;0;0;24;11;13;24;11;13;46;28;18;44;31;13;249;197;52;12;9;3;261;206;55
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;4012;Bremerhaven;vers.;39;28;11;0;0;0;1;1;0;1;1;0;3;3;0;3;2;1;30;21;9;2;1;1;32;22;10
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;4012;Bremerhaven;insg.;414;304;110;0;0;0;25;12;13;25;12;13;49;31;18;47;33;14;279;218;61;14;10;4;293;228;65
Vorsätzliche einfache Körperverletzung § 223 StGB;4012;Bremerhaven;voll.;907;488;419;8;4;4;54;38;16;62;42;20;67;38;29;83;37;46;627;330;297;68;41;27;695;371;324
Vorsätzliche einfache Körperverletzung § 223 StGB;4012;Bremerhaven;vers.;19;14;5;0;0;0;1;1;0;1;1;0;2;1;1;0;0;0;14;10;4;2;2;0;16;12;4
Vorsätzliche einfache Körperverletzung § 223 StGB;4012;Bremerhaven;insg.;926;502;424;8;4;4;55;39;16;63;43;20;69;39;30;83;37;46;641;340;301;70;43;27;711;383;328
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;4012;Bremerhaven;voll.;236;176;60;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;231;172;59;0;0;0;231;172;59
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;4012;Bremerhaven;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;4012;Bremerhaven;insg.;236;176;60;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;231;172;59;0;0;0;231;172;59
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;4012;Bremerhaven;voll.;196;139;57;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;192;136;56;0;0;0;192;136;56
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;4012;Bremerhaven;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;4012;Bremerhaven;insg.;196;139;57;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;192;136;56;0;0;0;192;136;56
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;4012;Bremerhaven;voll.;40;37;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;39;36;3;0;0;0;39;36;3
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;4012;Bremerhaven;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;4012;Bremerhaven;insg.;40;37;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;39;36;3;0;0;0;39;36;3
Gewaltkriminalität;4012;Bremerhaven;voll.;561;390;171;0;0;0;26;12;14;26;12;14;62;35;27;57;41;16;390;286;104;26;16;10;416;302;114
Gewaltkriminalität;4012;Bremerhaven;vers.;80;56;24;1;0;1;1;1;0;2;1;1;6;5;1;12;9;3;52;37;15;8;4;4;60;41;19
Gewaltkriminalität;4012;Bremerhaven;insg.;641;446;195;1;0;1;27;13;14;28;13;15;68;40;28;69;50;19;442;323;119;34;20;14;476;343;133
Mord Totschlag und Tötung auf Verlangen;4012;Bremerhaven;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;4012;Bremerhaven;vers.;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;5;0;0;0;0;5;5;0
Mord Totschlag und Tötung auf Verlangen;4012;Bremerhaven;insg.;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;5;0;0;0;0;5;5;0
Straftaten insgesamt;5111;Düsseldorf;voll.;9236;5592;3644;90;40;50;443;241;202;533;281;252;640;354;286;736;428;308;675;4212;2538;577;317;260;7327;4529;2798
Straftaten insgesamt;5111;Düsseldorf;vers.;666;438;228;9;5;4;51;25;26;60;30;30;38;20;18;51;26;25;458;326;132;59;36;23;517;362;155
Straftaten insgesamt;5111;Düsseldorf;insg.;9902;603;3872;99;45;54;494;266;228;593;311;282;678;374;304;787;454;333;7208;4538;267;636;353;283;7844;4891;2953
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;5111;Düsseldorf;voll.;105;4;101;0;0;0;2;0;2;2;0;2;19;0;19;20;0;20;62;3;59;2;1;1;64;4;60
