Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16052;Gera;insg.;152;130;22;0;0;0;0;0;0;0;0;0;0;0;0;10;6;4;142;124;18;0;0;0;142;124;18
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16052;Gera;voll.;52;51;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;51;50;1;0;0;0;51;50;1
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16052;Gera;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16052;Gera;insg.;52;51;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;51;50;1;0;0;0;51;50;1
Gewaltkriminalität;16052;Gera;voll.;326;251;75;2;2;0;13;11;2;15;13;2;28;19;9;39;28;11;231;182;49;13;9;4;244;191;53
Gewaltkriminalität;16052;Gera;vers.;64;44;20;1;1;0;3;1;2;4;2;2;1;0;1;6;4;2;44;31;13;9;7;2;53;38;15
Gewaltkriminalität;16052;Gera;insg.;390;295;95;3;3;0;16;12;4;19;15;4;29;19;10;45;32;13;275;213;62;22;16;6;297;229;68
Mord Totschlag und Tötung auf Verlangen;16052;Gera;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;16052;Gera;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;16052;Gera;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Straftaten insgesamt;16053;Jena;voll.;1417;864;553;23;14;9;65;37;28;88;51;37;117;69;48;130;81;49;994;608;386;88;55;33;1082;663;419
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;16053;Jena;insg.;36;31;5;0;0;0;0;0;0;0;0;0;5;5;0;7;5;2;23;21;2;1;0;1;24;21;3
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;16053;Jena;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16053;Jena;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16053;Jena;voll.;8;6;2;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;5;4;1;0;0;0;5;4;1
Raubüberfälle in Wohnungen;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;16053;Jena;insg.;159;121;38;2;2;0;8;8;0;10;10;0;18;16;2;16;11;5;111;80;31;4;4;0;115;84;31
Vorsätzliche einfache Körperverletzung § 223 StGB;16053;Jena;voll.;497;306;191;6;5;1;18;10;8;24;15;9;37;27;10;57;32;25;360;219;141;19;13;6;379;232;147
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16053;Jena;insg.;62;54;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;52;8;0;0;0;60;52;8
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16053;Jena;voll.;33;32;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;28;27;1;1;1;0;29;28;1
Gewaltkriminalität;16053;Jena;vers.;26;17;9;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;22;15;7;2;1;1;24;16;8
Mord Totschlag und Tötung auf Verlangen;16053;Jena;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Handtaschenraub;16053;Jena;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16053;Jena;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16053;Jena;voll.;8;6;2;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;5;4;1;0;0;0;5;4;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16053;Jena;vers.;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;3;2;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16053;Jena;insg.;11;8;3;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;7;6;1;1;0;1;8;6;2
Raubüberfälle in Wohnungen;16053;Jena;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;16053;Jena;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16053;Jena;voll.;138;108;30;2;2;0;8;8;0;10;10;0;17;15;2;15;11;4;93;69;24;3;3;0;96;72;24
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16053;Jena;vers.;21;13;8;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;18;11;7;1;1;0;19;12;7
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16053;Jena;insg.;159;121;38;2;2;0;8;8;0;10;10;0;18;16;2;16;11;5;111;80;31;4;4;0;115;84;31
Vorsätzliche einfache Körperverletzung § 223 StGB;16053;Jena;voll.;497;306;191;6;5;1;18;10;8;24;15;9;37;27;10;57;32;25;360;219;141;19;13;6;379;232;147
Vorsätzliche einfache Körperverletzung § 223 StGB;16053;Jena;vers.;18;9;9;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;14;9;5;1;0;1;15;9;6
Vorsätzliche einfache Körperverletzung § 223 StGB;16053;Jena;insg.;515;315;200;6;5;1;18;10;8;24;15;9;39;27;12;58;32;26;374;228;146;20;13;7;394;241;153
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16053;Jena;voll.;95;86;9;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;88;79;9;1;1;0;89;80;9
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16053;Jena;insg.;95;86;9;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;88;79;9;1;1;0;89;80;9
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16053;Jena;voll.;62;54;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;52;8;0;0;0;60;52;8
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16053;Jena;insg.;62;54;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;52;8;0;0;0;60;52;8
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16053;Jena;voll.;33;32;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;28;27;1;1;1;0;29;28;1
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16053;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16053;Jena;insg.;33;32;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;28;27;1;1;1;0;29;28;1
Gewaltkriminalität;16053;Jena;voll.;182;138;44;2;2;0;9;8;1;11;10;1;24;20;4;23;17;6;121;88;33;3;3;0;124;91;33
Gewaltkriminalität;16053;Jena;vers.;26;17;9;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;22;15;7;2;1;1;24;16;8
Gewaltkriminalität;16053;Jena;insg.;208;155;53;2;2;0;9;8;1;11;10;1;25;21;4;24;17;7;143;103;40;5;4;1;148;107;41
Mord Totschlag und Tötung auf Verlangen;16053;Jena;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Mord Totschlag und Tötung auf Verlangen;16053;Jena;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Mord Totschlag und Tötung auf Verlangen;16053;Jena;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Straftaten insgesamt;16054;Suhl;voll.;482;312;170;3;3;0;28;13;15;31;16;15;34;15;19;36;23;13;349;237;112;32;21;11;381;258;123
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;16054;Suhl;insg.;9;9;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;7;7;0;0;0;0;7;7;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;16054;Suhl;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16054;Suhl;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16054;Suhl;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Raubüberfälle in Wohnungen;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;16054;Suhl;insg.;95;80;15;0;0;0;1;1;0;1;1;0;2;2;0;13;11;2;74;61;13;5;5;0;79;66;13
Vorsätzliche einfache Körperverletzung § 223 StGB;16054;Suhl;voll.;187;116;71;1;1;0;14;7;7;15;8;7;18;9;9;13;8;5;134;88;46;7;3;4;141;91;50
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16054;Suhl;insg.;25;23;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;23;21;2;1;1;0;24;22;2
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16054;Suhl;voll.;15;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;1;1;0;15;14;1
Gewaltkriminalität;16054;Suhl;vers.;19;15;4;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;14;12;2;3;2;1;17;14;3
Mord Totschlag und Tötung auf Verlangen;16054;Suhl;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Handtaschenraub;16054;Suhl;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16054;Suhl;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16054;Suhl;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16054;Suhl;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Raubüberfälle in Wohnungen;16054;Suhl;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;16054;Suhl;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16054;Suhl;voll.;78;66;12;0;0;0;1;1;0;1;1;0;2;2;0;12;11;1;60;49;11;3;3;0;63;52;11
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16054;Suhl;vers.;17;14;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;14;12;2;2;2;0;16;14;2
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16054;Suhl;insg.;95;80;15;0;0;0;1;1;0;1;1;0;2;2;0;13;11;2;74;61;13;5;5;0;79;66;13
Vorsätzliche einfache Körperverletzung § 223 StGB;16054;Suhl;voll.;187;116;71;1;1;0;14;7;7;15;8;7;18;9;9;13;8;5;134;88;46;7;3;4;141;91;50
Vorsätzliche einfache Körperverletzung § 223 StGB;16054;Suhl;vers.;11;8;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;6;3;1;1;0;10;7;3
Vorsätzliche einfache Körperverletzung § 223 StGB;16054;Suhl;insg.;198;124;74;1;1;0;14;7;7;15;8;7;18;9;9;14;9;5;143;94;49;8;4;4;151;98;53
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16054;Suhl;voll.;40;37;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;37;34;3;2;2;0;39;36;3
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16054;Suhl;insg.;40;37;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;37;34;3;2;2;0;39;36;3
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16054;Suhl;voll.;25;23;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;23;21;2;1;1;0;24;22;2
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16054;Suhl;insg.;25;23;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;23;21;2;1;1;0;24;22;2
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16054;Suhl;voll.;15;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;1;1;0;15;14;1
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16054;Suhl;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16054;Suhl;insg.;15;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;1;1;0;15;14;1
Gewaltkriminalität;16054;Suhl;voll.;90;74;16;0;0;0;1;1;0;1;1;0;4;3;1;12;11;1;70;56;14;3;3;0;73;59;14
Gewaltkriminalität;16054;Suhl;vers.;19;15;4;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;14;12;2;3;2;1;17;14;3
Gewaltkriminalität;16054;Suhl;insg.;109;89;20;0;0;0;1;1;0;1;1;0;4;3;1;14;12;2;84;68;16;6;5;1;90;73;17
Mord Totschlag und Tötung auf Verlangen;16054;Suhl;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;16054;Suhl;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Mord Totschlag und Tötung auf Verlangen;16054;Suhl;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Straftaten insgesamt;16055;Weimar;voll.;1035;591;444;12;7;5;66;35;31;78;42;36;90;49;41;81;40;41;673;405;268;113;55;58;786;460;326
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;16055;Weimar;insg.;20;13;7;0;0;0;1;1;0;1;1;0;2;2;0;0;0;0;16;10;6;1;0;1;17;10;7
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;16055;Weimar;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16055;Weimar;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16055;Weimar;voll.;3;3;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;16055;Weimar;insg.;130;91;39;0;0;0;5;4;1;5;4;1;10;9;1;18;9;9;89;63;26;8;6;2;97;69;28
Vorsätzliche einfache Körperverletzung § 223 StGB;16055;Weimar;voll.;416;255;161;3;3;0;36;19;17;39;22;17;46;30;16;29;19;10;269;163;106;33;21;12;302;184;118
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16055;Weimar;insg.;63;51;12;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;48;12;1;1;0;61;49;12
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;16055;Weimar;voll.;27;23;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;26;22;4;0;0;0;26;22;4
Gewaltkriminalität;16055;Weimar;vers.;30;19;11;0;0;0;2;2;0;2;2;0;0;0;0;1;1;0;26;15;11;1;1;0;27;16;11
Mord Totschlag und Tötung auf Verlangen;16055;Weimar;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;16055;Weimar;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;16055;Weimar;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16055;Weimar;voll.;3;3;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;1;1;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16055;Weimar;vers.;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;16055;Weimar;insg.;4;4;0;0;0;0;1;1;0;1;1;0;2;2;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;16055;Weimar;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Raubüberfälle in Wohnungen;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;16055;Weimar;insg.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16055;Weimar;voll.;103;74;29;0;0;0;4;3;1;4;3;1;10;9;1;17;8;9;65;49;16;7;5;2;72;54;18
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16055;Weimar;vers.;27;17;10;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;24;14;10;1;1;0;25;15;10
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;16055;Weimar;insg.;130;91;39;0;0;0;5;4;1;5;4;1;10;9;1;18;9;9;89;63;26;8;6;2;97;69;28
Vorsätzliche einfache Körperverletzung § 223 StGB;16055;Weimar;voll.;416;255;161;3;3;0;36;19;17;39;22;17;46;30;16;29;19;10;269;163;106;33;21;12;302;184;118
Vorsätzliche einfache Körperverletzung § 223 StGB;16055;Weimar;vers.;32;23;9;0;0;0;1;0;1;1;0;1;3;2;1;2;2;0;26;19;7;0;0;0;26;19;7
Vorsätzliche einfache Körperverletzung § 223 StGB;16055;Weimar;insg.;448;278;170;3;3;0;37;19;18;40;22;18;49;32;17;31;21;10;295;182;113;33;21;12;328;203;125
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16055;Weimar;voll.;90;74;16;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;86;70;16;1;1;0;87;71;16
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16055;Weimar;insg.;90;74;16;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;86;70;16;1;1;0;87;71;16
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16055;Weimar;voll.;63;51;12;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;48;12;1;1;0;61;49;12
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16055;Weimar;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;16055;Weimar;insg.;63;51;12;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;48;12;1;1;0;61;49;12
