Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7233;Vulkaneifel;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7233;Vulkaneifel;insg.;38;31;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;36;30;6;1;0;1;37;30;7
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7233;Vulkaneifel;voll.;22;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;4;1;0;1;22;17;5
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7233;Vulkaneifel;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7233;Vulkaneifel;insg.;22;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;4;1;0;1;22;17;5
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7233;Vulkaneifel;voll.;16;14;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;15;13;2;0;0;0;15;13;2
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7233;Vulkaneifel;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7233;Vulkaneifel;insg.;16;14;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;15;13;2;0;0;0;15;13;2
Gewaltkriminalität;7233;Vulkaneifel;voll.;86;63;23;1;1;0;5;3;2;6;4;2;15;14;1;10;8;2;46;29;17;9;8;1;55;37;18
Gewaltkriminalität;7233;Vulkaneifel;vers.;11;6;5;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;7;4;3;0;0;0;7;4;3
Gewaltkriminalität;7233;Vulkaneifel;insg.;97;69;28;1;1;0;5;3;2;6;4;2;16;14;2;13;10;3;53;33;20;9;8;1;62;41;21
Mord Totschlag und Tötung auf Verlangen;7233;Vulkaneifel;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;7233;Vulkaneifel;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;7233;Vulkaneifel;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Straftaten insgesamt;7235;Trier-Saarburg;voll.;1134;675;459;14;7;7;70;44;26;84;51;33;115;70;45;86;55;31;754;443;311;95;56;39;849;499;350
Straftaten insgesamt;7235;Trier-Saarburg;vers.;63;40;23;2;0;2;3;1;2;5;1;4;5;5;0;6;4;2;44;29;15;3;1;2;47;30;17
Straftaten insgesamt;7235;Trier-Saarburg;insg.;1197;715;482;16;7;9;73;45;28;89;52;37;120;75;45;92;59;33;798;472;326;98;57;41;896;529;367
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7235;Trier-Saarburg;voll.;5;0;5;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;2;0;2;0;0;0;2;0;2
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7235;Trier-Saarburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7235;Trier-Saarburg;insg.;6;0;6;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3;0;0;0;3;0;3
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7235;Trier-Saarburg;voll.;19;11;8;0;0;0;1;1;0;1;1;0;6;5;1;1;1;0;11;4;7;0;0;0;11;4;7
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7235;Trier-Saarburg;vers.;4;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;1;0;1;3;2;1
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7235;Trier-Saarburg;insg.;23;14;9;0;0;0;1;1;0;1;1;0;7;6;1;1;1;0;13;6;7;1;0;1;14;6;8
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7235;Trier-Saarburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7235;Trier-Saarburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7235;Trier-Saarburg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7235;Trier-Saarburg;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7235;Trier-Saarburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7235;Trier-Saarburg;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Handtaschenraub;7235;Trier-Saarburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7235;Trier-Saarburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7235;Trier-Saarburg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7235;Trier-Saarburg;voll.;4;4;0;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7235;Trier-Saarburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7235;Trier-Saarburg;insg.;5;4;1;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;0;0;0;1;0;1;1;0;1
Raubüberfälle in Wohnungen;7235;Trier-Saarburg;voll.;2;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;7235;Trier-Saarburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;7235;Trier-Saarburg;insg.;2;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7235;Trier-Saarburg;voll.;104;66;38;1;1;0;6;5;1;7;6;1;17;12;5;17;11;6;54;31;23;9;6;3;63;37;26
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7235;Trier-Saarburg;vers.;17;8;9;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;14;6;8;0;0;0;14;6;8
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7235;Trier-Saarburg;insg.;121;74;47;1;1;0;6;5;1;7;6;1;18;13;5;19;12;7;68;37;31;9;6;3;77;43;34
Vorsätzliche einfache Körperverletzung § 223 StGB;7235;Trier-Saarburg;voll.;541;321;220;5;2;3;40;28;12;45;30;15;66;45;21;49;35;14;347;194;153;34;17;17;381;211;170
Vorsätzliche einfache Körperverletzung § 223 StGB;7235;Trier-Saarburg;vers.;33;26;7;2;0;2;0;0;0;2;0;2;3;3;0;4;3;1;22;19;3;2;1;1;24;20;4
Vorsätzliche einfache Körperverletzung § 223 StGB;7235;Trier-Saarburg;insg.;574;347;227;7;2;5;40;28;12;47;30;17;69;48;21;53;38;15;369;213;156;36;18;18;405;231;174
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7235;Trier-Saarburg;voll.;86;69;17;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;83;66;17;0;0;0;83;66;17
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7235;Trier-Saarburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7235;Trier-Saarburg;insg.;86;69;17;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;83;66;17;0;0;0;83;66;17
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7235;Trier-Saarburg;voll.;58;45;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;57;44;13;0;0;0;57;44;13
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7235;Trier-Saarburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7235;Trier-Saarburg;insg.;58;45;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;57;44;13;0;0;0;57;44;13
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7235;Trier-Saarburg;voll.;28;24;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;26;22;4;0;0;0;26;22;4
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7235;Trier-Saarburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7235;Trier-Saarburg;insg.;28;24;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;26;22;4;0;0;0;26;22;4
Gewaltkriminalität;7235;Trier-Saarburg;voll.;128;77;51;1;1;0;7;6;1;8;7;1;26;17;9;18;12;6;67;35;32;9;6;3;76;41;35
Gewaltkriminalität;7235;Trier-Saarburg;vers.;23;11;12;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;18;8;10;1;0;1;19;8;11
Gewaltkriminalität;7235;Trier-Saarburg;insg.;151;88;63;1;1;0;7;6;1;8;7;1;28;19;9;20;13;7;85;43;42;10;6;4;95;49;46
Mord Totschlag und Tötung auf Verlangen;7235;Trier-Saarburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;7235;Trier-Saarburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Mord Totschlag und Tötung auf Verlangen;7235;Trier-Saarburg;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Straftaten insgesamt;7311;Frankenthal (Pfalz);voll.;896;551;345;6;3;3;69;41;28;75;44;31;85;57;28;69;45;24;611;378;233;56;27;29;667;405;262
Straftaten insgesamt;7311;Frankenthal (Pfalz);vers.;69;46;23;0;0;0;11;5;6;11;5;6;6;4;2;7;5;2;44;31;13;1;1;0;45;32;13
Straftaten insgesamt;7311;Frankenthal (Pfalz);insg.;965;597;368;6;3;3;80;46;34;86;49;37;91;61;30;76;50;26;655;409;246;57;28;29;712;437;275
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7311;Frankenthal (Pfalz);voll.;6;0;6;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;4;0;4;0;0;0;4;0;4
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7311;Frankenthal (Pfalz);vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7311;Frankenthal (Pfalz);insg.;7;0;7;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;5;0;5;0;0;0;5;0;5
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7311;Frankenthal (Pfalz);voll.;31;19;12;0;0;0;1;1;0;1;1;0;6;6;0;1;1;0;22;11;11;1;0;1;23;11;12
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7311;Frankenthal (Pfalz);vers.;18;12;6;0;0;0;4;4;0;4;4;0;3;3;0;1;0;1;9;4;5;1;1;0;10;5;5
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7311;Frankenthal (Pfalz);insg.;49;31;18;0;0;0;5;5;0;5;5;0;9;9;0;2;1;1;31;15;16;2;1;1;33;16;17
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7311;Frankenthal (Pfalz);voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7311;Frankenthal (Pfalz);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7311;Frankenthal (Pfalz);insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7311;Frankenthal (Pfalz);voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7311;Frankenthal (Pfalz);vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7311;Frankenthal (Pfalz);insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;2;0;0;0;3;1;2
Handtaschenraub;7311;Frankenthal (Pfalz);voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7311;Frankenthal (Pfalz);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7311;Frankenthal (Pfalz);insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7311;Frankenthal (Pfalz);voll.;17;13;4;0;0;0;1;1;0;1;1;0;5;5;0;1;1;0;9;6;3;1;0;1;10;6;4
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7311;Frankenthal (Pfalz);vers.;7;7;0;0;0;0;3;3;0;3;3;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7311;Frankenthal (Pfalz);insg.;24;20;4;0;0;0;4;4;0;4;4;0;7;7;0;1;1;0;11;8;3;1;0;1;12;8;4
Raubüberfälle in Wohnungen;7311;Frankenthal (Pfalz);voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;7311;Frankenthal (Pfalz);vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Raubüberfälle in Wohnungen;7311;Frankenthal (Pfalz);insg.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7311;Frankenthal (Pfalz);voll.;155;112;43;0;0;0;12;11;1;12;11;1;18;15;3;23;17;6;91;61;30;11;8;3;102;69;33
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7311;Frankenthal (Pfalz);vers.;10;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;8;7;1;0;0;0;8;7;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7311;Frankenthal (Pfalz);insg.;165;121;44;0;0;0;12;11;1;12;11;1;18;15;3;25;19;6;99;68;31;11;8;3;110;76;34
Vorsätzliche einfache Körperverletzung § 223 StGB;7311;Frankenthal (Pfalz);voll.;396;241;155;4;2;2;26;18;8;30;20;10;36;22;14;31;19;12;278;172;106;21;8;13;299;180;119
Vorsätzliche einfache Körperverletzung § 223 StGB;7311;Frankenthal (Pfalz);vers.;33;24;9;0;0;0;1;1;0;1;1;0;3;1;2;3;2;1;26;20;6;0;0;0;26;20;6
Vorsätzliche einfache Körperverletzung § 223 StGB;7311;Frankenthal (Pfalz);insg.;429;265;164;4;2;2;27;19;8;31;21;10;39;23;16;34;21;13;304;192;112;21;8;13;325;200;125
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7311;Frankenthal (Pfalz);voll.;34;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;30;4;0;0;0;34;30;4
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7311;Frankenthal (Pfalz);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7311;Frankenthal (Pfalz);insg.;34;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;30;4;0;0;0;34;30;4
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7311;Frankenthal (Pfalz);voll.;27;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;23;4;0;0;0;27;23;4
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7311;Frankenthal (Pfalz);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7311;Frankenthal (Pfalz);insg.;27;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;23;4;0;0;0;27;23;4
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7311;Frankenthal (Pfalz);voll.;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;7;7;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7311;Frankenthal (Pfalz);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7311;Frankenthal (Pfalz);insg.;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;7;7;0
Gewaltkriminalität;7311;Frankenthal (Pfalz);voll.;192;131;61;0;0;0;13;12;1;13;12;1;25;21;4;25;18;7;117;72;45;12;8;4;129;80;49
Gewaltkriminalität;7311;Frankenthal (Pfalz);vers.;29;21;8;0;0;0;4;4;0;4;4;0;3;3;0;3;2;1;18;11;7;1;1;0;19;12;7
Gewaltkriminalität;7311;Frankenthal (Pfalz);insg.;221;152;69;0;0;0;17;16;1;17;16;1;28;24;4;28;20;8;135;83;52;13;9;4;148;92;56
Mord Totschlag und Tötung auf Verlangen;7311;Frankenthal (Pfalz);voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;7311;Frankenthal (Pfalz);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;7311;Frankenthal (Pfalz);insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Straftaten insgesamt;7312;Kaiserslautern;voll.;2629;1692;937;17;6;11;119;72;47;136;78;58;238;156;82;302;192;110;1822;1185;637;131;81;50;1953;1266;687
Straftaten insgesamt;7312;Kaiserslautern;vers.;160;124;36;2;2;0;5;2;3;7;4;3;10;8;2;14;8;6;121;98;23;8;6;2;129;104;25
Straftaten insgesamt;7312;Kaiserslautern;insg.;2789;1816;973;19;8;11;124;74;50;143;82;61;248;164;84;316;200;116;1943;1283;660;139;87;52;2082;137;712
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7312;Kaiserslautern;voll.;27;1;26;0;0;0;0;0;0;0;0;0;7;1;6;3;0;3;15;0;15;2;0;2;17;0;17
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7312;Kaiserslautern;vers.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7312;Kaiserslautern;insg.;30;1;29;0;0;0;0;0;0;0;0;0;8;1;7;4;0;4;16;0;16;2;0;2;18;0;18
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7312;Kaiserslautern;voll.;48;39;9;0;0;0;1;1;0;1;1;0;2;2;0;5;4;1;36;29;7;4;3;1;40;32;8
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7312;Kaiserslautern;vers.;14;13;1;0;0;0;0;0;0;0;0;0;1;1;0;4;3;1;8;8;0;1;1;0;9;9;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7312;Kaiserslautern;insg.;62;52;10;0;0;0;1;1;0;1;1;0;3;3;0;9;7;2;44;37;7;5;4;1;49;41;8
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7312;Kaiserslautern;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7312;Kaiserslautern;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7312;Kaiserslautern;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7312;Kaiserslautern;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7312;Kaiserslautern;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;7312;Kaiserslautern;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Handtaschenraub;7312;Kaiserslautern;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7312;Kaiserslautern;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Handtaschenraub;7312;Kaiserslautern;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7312;Kaiserslautern;voll.;18;16;2;0;0;0;1;1;0;1;1;0;0;0;0;3;3;0;13;12;1;1;0;1;14;12;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7312;Kaiserslautern;vers.;9;9;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;5;5;0;1;1;0;6;6;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7312;Kaiserslautern;insg.;27;25;2;0;0;0;1;1;0;1;1;0;1;1;0;5;5;0;18;17;1;2;1;1;20;18;2
Raubüberfälle in Wohnungen;7312;Kaiserslautern;voll.;4;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2;1;0;0;0;3;2;1
