Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8236;Enzkreis;insg.;15;2;13;0;0;0;0;0;0;0;0;0;4;1;3;3;0;3;8;1;7;0;0;0;8;1;7
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8236;Enzkreis;voll.;22;17;5;0;0;0;0;0;0;0;0;0;3;3;0;4;4;0;12;8;4;3;2;1;15;10;5
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8236;Enzkreis;vers.;9;4;5;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;6;2;4;2;1;1;8;3;5
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8236;Enzkreis;insg.;31;21;10;1;1;0;0;0;0;1;1;0;3;3;0;4;4;0;18;10;8;5;3;2;23;13;10
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8236;Enzkreis;voll.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;0;1;4;1;3
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8236;Enzkreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8236;Enzkreis;insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;0;1;4;1;3
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8236;Enzkreis;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8236;Enzkreis;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8236;Enzkreis;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Handtaschenraub;8236;Enzkreis;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8236;Enzkreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8236;Enzkreis;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8236;Enzkreis;voll.;10;10;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;3;3;0;1;1;0;4;4;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8236;Enzkreis;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8236;Enzkreis;insg.;11;11;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;4;4;0;1;1;0;5;5;0
Raubüberfälle in Wohnungen;8236;Enzkreis;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0
Raubüberfälle in Wohnungen;8236;Enzkreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;8236;Enzkreis;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8236;Enzkreis;voll.;137;104;33;1;1;0;5;3;2;6;4;2;21;17;4;23;16;7;82;62;20;5;5;0;87;67;20
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8236;Enzkreis;vers.;13;10;3;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;9;7;2;2;2;0;11;9;2
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8236;Enzkreis;insg.;150;114;36;1;1;0;5;3;2;6;4;2;22;17;5;24;17;7;91;69;22;7;7;0;98;76;22
Vorsätzliche einfache Körperverletzung § 223 StGB;8236;Enzkreis;voll.;479;246;233;3;1;2;24;14;10;27;15;12;47;29;18;38;22;16;334;164;170;33;16;17;367;180;187
Vorsätzliche einfache Körperverletzung § 223 StGB;8236;Enzkreis;vers.;24;19;5;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;20;17;3;2;2;0;22;19;3
Vorsätzliche einfache Körperverletzung § 223 StGB;8236;Enzkreis;insg.;503;265;238;3;1;2;25;14;11;28;15;13;47;29;18;39;22;17;354;181;173;35;18;17;389;199;190
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8236;Enzkreis;voll.;61;42;19;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;58;41;17;0;0;0;58;41;17
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8236;Enzkreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8236;Enzkreis;insg.;61;42;19;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;58;41;17;0;0;0;58;41;17
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8236;Enzkreis;voll.;19;12;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;18;12;6;0;0;0;18;12;6
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8236;Enzkreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8236;Enzkreis;insg.;19;12;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;18;12;6;0;0;0;18;12;6
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8236;Enzkreis;voll.;42;30;12;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;40;29;11;0;0;0;40;29;11
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8236;Enzkreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8236;Enzkreis;insg.;42;30;12;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;40;29;11;0;0;0;40;29;11
Gewaltkriminalität;8236;Enzkreis;voll.;174;123;51;1;1;0;6;3;3;7;4;3;28;21;7;30;20;10;101;71;30;8;7;1;109;78;31
Gewaltkriminalität;8236;Enzkreis;vers.;29;18;11;1;1;0;0;0;0;1;1;0;1;0;1;2;2;0;21;12;9;4;3;1;25;15;10
Gewaltkriminalität;8236;Enzkreis;insg.;203;141;62;2;2;0;6;3;3;8;5;3;29;21;8;32;22;10;122;83;39;12;10;2;134;93;41
Mord Totschlag und Tötung auf Verlangen;8236;Enzkreis;voll.;2;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Mord Totschlag und Tötung auf Verlangen;8236;Enzkreis;vers.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;2;0;0;0;4;2;2
Mord Totschlag und Tötung auf Verlangen;8236;Enzkreis;insg.;7;4;3;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0;5;3;2;0;0;0;5;3;2
Straftaten insgesamt;8237;Freudenstadt;voll.;771;460;311;10;4;6;54;27;27;64;31;33;55;38;17;75;50;25;523;301;222;54;40;14;577;341;236
Straftaten insgesamt;8237;Freudenstadt;vers.;31;20;11;0;0;0;1;0;1;1;0;1;3;3;0;2;2;0;23;13;10;2;2;0;25;15;10
Straftaten insgesamt;8237;Freudenstadt;insg.;802;480;322;10;4;6;55;27;28;65;31;34;58;41;17;77;52;25;546;314;232;56;42;14;602;356;246
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8237;Freudenstadt;voll.;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;7;0;7;0;0;0;7;0;7
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8237;Freudenstadt;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8237;Freudenstadt;insg.;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;8;0;8;0;0;0;8;0;8
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8237;Freudenstadt;voll.;23;16;7;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;18;13;5;1;0;1;19;13;6
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8237;Freudenstadt;vers.;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;3;1;1;0;5;2;3
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8237;Freudenstadt;insg.;29;19;10;0;0;0;0;0;0;0;0;0;1;1;0;4;3;1;22;14;8;2;1;1;24;15;9
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8237;Freudenstadt;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8237;Freudenstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8237;Freudenstadt;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8237;Freudenstadt;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8237;Freudenstadt;vers.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8237;Freudenstadt;insg.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;4;0;4
Handtaschenraub;8237;Freudenstadt;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Handtaschenraub;8237;Freudenstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8237;Freudenstadt;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8237;Freudenstadt;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8237;Freudenstadt;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8237;Freudenstadt;insg.;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;2;2;0
Raubüberfälle in Wohnungen;8237;Freudenstadt;voll.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;0;0;2;1;1
Raubüberfälle in Wohnungen;8237;Freudenstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;8237;Freudenstadt;insg.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;0;0;2;1;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8237;Freudenstadt;voll.;88;61;27;0;0;0;5;2;3;5;2;3;6;5;1;9;8;1;62;41;21;6;5;1;68;46;22
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8237;Freudenstadt;vers.;9;6;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;8;5;3;0;0;0;8;5;3
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8237;Freudenstadt;insg.;97;67;30;0;0;0;5;2;3;5;2;3;7;6;1;9;8;1;70;46;24;6;5;1;76;51;25
Vorsätzliche einfache Körperverletzung § 223 StGB;8237;Freudenstadt;voll.;312;195;117;7;1;6;18;12;6;25;13;12;31;23;8;38;28;10;193;109;84;25;22;3;218;131;87
Vorsätzliche einfache Körperverletzung § 223 StGB;8237;Freudenstadt;vers.;8;6;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;5;3;2;1;1;0;6;4;2
Vorsätzliche einfache Körperverletzung § 223 StGB;8237;Freudenstadt;insg.;320;201;119;7;1;6;18;12;6;25;13;12;32;24;8;39;29;10;198;112;86;26;23;3;224;135;89
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8237;Freudenstadt;voll.;49;38;11;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;46;35;11;0;0;0;46;35;11
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8237;Freudenstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8237;Freudenstadt;insg.;49;38;11;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;46;35;11;0;0;0;46;35;11
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8237;Freudenstadt;voll.;26;21;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;25;20;5;0;0;0;25;20;5
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8237;Freudenstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8237;Freudenstadt;insg.;26;21;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;25;20;5;0;0;0;25;20;5
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8237;Freudenstadt;voll.;23;17;6;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;21;15;6;0;0;0;21;15;6
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8237;Freudenstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8237;Freudenstadt;insg.;23;17;6;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;21;15;6;0;0;0;21;15;6
Gewaltkriminalität;8237;Freudenstadt;voll.;120;77;43;0;0;0;5;2;3;5;2;3;7;6;1;14;10;4;87;54;33;7;5;2;94;59;35
Gewaltkriminalität;8237;Freudenstadt;vers.;20;12;8;0;0;0;1;0;1;1;0;1;1;1;0;1;1;0;16;9;7;1;1;0;17;10;7
Gewaltkriminalität;8237;Freudenstadt;insg.;140;89;51;0;0;0;6;2;4;6;2;4;8;7;1;15;11;4;103;63;40;8;6;2;111;69;42
Mord Totschlag und Tötung auf Verlangen;8237;Freudenstadt;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;8237;Freudenstadt;vers.;4;3;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0
Mord Totschlag und Tötung auf Verlangen;8237;Freudenstadt;insg.;4;3;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0
Straftaten insgesamt;8311;Freiburg im Breisgau;voll.;4005;2745;126;29;19;10;143;82;61;172;101;71;219;126;93;382;250;132;2961;2085;876;271;183;88;3232;2268;964
Straftaten insgesamt;8311;Freiburg im Breisgau;vers.;314;219;95;4;4;0;5;3;2;9;7;2;7;5;2;27;19;8;241;166;75;30;22;8;271;188;83
Straftaten insgesamt;8311;Freiburg im Breisgau;insg.;4319;2964;1355;33;23;10;148;85;63;181;108;73;226;131;95;409;269;140;3202;2251;951;301;205;96;3503;2456;1047
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8311;Freiburg im Breisgau;voll.;26;2;24;0;0;0;0;0;0;0;0;0;4;1;3;6;0;6;16;1;15;0;0;0;16;1;15
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8311;Freiburg im Breisgau;vers.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;2;0;2
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8311;Freiburg im Breisgau;insg.;29;2;27;0;0;0;0;0;0;0;0;0;5;1;4;6;0;6;18;1;17;0;0;0;18;1;17
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8311;Freiburg im Breisgau;voll.;123;97;26;1;1;0;2;2;0;3;3;0;10;7;3;25;21;4;76;60;16;9;6;3;85;66;19
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8311;Freiburg im Breisgau;vers.;32;24;8;0;0;0;1;0;1;1;0;1;4;4;0;3;2;1;22;16;6;2;2;0;24;18;6
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8311;Freiburg im Breisgau;insg.;155;121;34;1;1;0;3;2;1;4;3;1;14;11;3;28;23;5;98;76;22;11;8;3;109;84;25
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8311;Freiburg im Breisgau;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8311;Freiburg im Breisgau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8311;Freiburg im Breisgau;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8311;Freiburg im Breisgau;voll.;14;7;7;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;11;7;4;1;0;1;12;7;5
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8311;Freiburg im Breisgau;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8311;Freiburg im Breisgau;insg.;16;9;7;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;12;8;4;2;1;1;14;9;5
Handtaschenraub;8311;Freiburg im Breisgau;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;8311;Freiburg im Breisgau;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Handtaschenraub;8311;Freiburg im Breisgau;insg.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;0;0;0;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8311;Freiburg im Breisgau;voll.;48;43;5;0;0;0;2;2;0;2;2;0;5;5;0;13;11;2;26;23;3;2;2;0;28;25;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8311;Freiburg im Breisgau;vers.;17;15;2;0;0;0;0;0;0;0;0;0;4;4;0;2;2;0;11;9;2;0;0;0;11;9;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8311;Freiburg im Breisgau;insg.;65;58;7;0;0;0;2;2;0;2;2;0;9;9;0;15;13;2;37;32;5;2;2;0;39;34;5
Raubüberfälle in Wohnungen;8311;Freiburg im Breisgau;voll.;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;2;4;2;2
Raubüberfälle in Wohnungen;8311;Freiburg im Breisgau;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raubüberfälle in Wohnungen;8311;Freiburg im Breisgau;insg.;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;2;0;2;5;2;3
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8311;Freiburg im Breisgau;voll.;613;525;88;2;2;0;10;7;3;12;9;3;35;31;4;80;66;14;464;403;61;22;16;6;486;419;67
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8311;Freiburg im Breisgau;vers.;116;101;15;2;2;0;0;0;0;2;2;0;1;1;0;12;9;3;93;83;10;8;6;2;101;89;12
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8311;Freiburg im Breisgau;insg.;729;626;103;4;4;0;10;7;3;14;11;3;36;32;4;92;75;17;557;486;71;30;22;8;587;508;79
Vorsätzliche einfache Körperverletzung § 223 StGB;8311;Freiburg im Breisgau;voll.;1831;1189;642;12;7;5;76;44;32;88;51;37;111;62;49;188;124;64;1285;843;442;159;109;50;1444;952;492
Vorsätzliche einfache Körperverletzung § 223 StGB;8311;Freiburg im Breisgau;vers.;127;81;46;1;1;0;2;2;0;3;3;0;1;0;1;10;8;2;94;56;38;19;14;5;113;70;43
Vorsätzliche einfache Körperverletzung § 223 StGB;8311;Freiburg im Breisgau;insg.;1958;127;688;13;8;5;78;46;32;91;54;37;112;62;50;198;132;66;1379;899;480;178;123;55;1557;1022;535
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8311;Freiburg im Breisgau;voll.;612;516;96;0;0;0;0;0;0;0;0;0;2;1;1;24;17;7;582;494;88;4;4;0;586;498;88
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8311;Freiburg im Breisgau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8311;Freiburg im Breisgau;insg.;612;516;96;0;0;0;0;0;0;0;0;0;2;1;1;24;17;7;582;494;88;4;4;0;586;498;88
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8311;Freiburg im Breisgau;voll.;291;258;33;0;0;0;0;0;0;0;0;0;2;1;1;14;10;4;274;246;28;1;1;0;275;247;28
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8311;Freiburg im Breisgau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8311;Freiburg im Breisgau;insg.;291;258;33;0;0;0;0;0;0;0;0;0;2;1;1;14;10;4;274;246;28;1;1;0;275;247;28
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8311;Freiburg im Breisgau;voll.;321;258;63;0;0;0;0;0;0;0;0;0;0;0;0;10;7;3;308;248;60;3;3;0;311;251;60
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8311;Freiburg im Breisgau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8311;Freiburg im Breisgau;insg.;321;258;63;0;0;0;0;0;0;0;0;0;0;0;0;10;7;3;308;248;60;3;3;0;311;251;60
Gewaltkriminalität;8311;Freiburg im Breisgau;voll.;763;625;138;3;3;0;12;9;3;15;12;3;49;39;10;112;88;24;556;464;92;31;22;9;587;486;101
Gewaltkriminalität;8311;Freiburg im Breisgau;vers.;158;128;30;2;2;0;1;0;1;3;2;1;6;5;1;16;11;5;123;102;21;10;8;2;133;110;23
Gewaltkriminalität;8311;Freiburg im Breisgau;insg.;921;753;168;5;5;0;13;9;4;18;14;4;55;44;11;128;99;29;679;566;113;41;30;11;720;596;124
