Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Gewaltkriminalität;8126;Hohenlohekreis;insg.;166;101;65;0;0;0;13;11;2;13;11;2;21;9;12;20;10;10;106;67;39;6;4;2;112;71;41
Mord Totschlag und Tötung auf Verlangen;8126;Hohenlohekreis;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;8126;Hohenlohekreis;vers.;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;5;4;1
Mord Totschlag und Tötung auf Verlangen;8126;Hohenlohekreis;insg.;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;5;4;1
Straftaten insgesamt;8127;Schwäbisch Hall;voll.;1717;997;720;18;6;12;102;52;50;120;58;62;193;118;75;119;74;45;1173;682;491;112;65;47;1285;747;538
Straftaten insgesamt;8127;Schwäbisch Hall;vers.;101;71;30;0;0;0;1;1;0;1;1;0;7;7;0;18;15;3;58;39;19;17;9;8;75;48;27
Straftaten insgesamt;8127;Schwäbisch Hall;insg.;1818;1068;750;18;6;12;103;53;50;121;59;62;200;125;75;137;89;48;1231;721;510;129;74;55;136;795;565
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8127;Schwäbisch Hall;voll.;21;0;21;0;0;0;2;0;2;2;0;2;6;0;6;2;0;2;11;0;11;0;0;0;11;0;11
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8127;Schwäbisch Hall;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8127;Schwäbisch Hall;insg.;21;0;21;0;0;0;2;0;2;2;0;2;6;0;6;2;0;2;11;0;11;0;0;0;11;0;11
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8127;Schwäbisch Hall;voll.;28;18;10;0;0;0;5;4;1;5;4;1;3;3;0;3;2;1;15;9;6;2;0;2;17;9;8
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8127;Schwäbisch Hall;vers.;9;6;3;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;4;2;2;3;2;1;7;4;3
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8127;Schwäbisch Hall;insg.;37;24;13;0;0;0;5;4;1;5;4;1;4;4;0;4;3;1;19;11;8;5;2;3;24;13;11
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8127;Schwäbisch Hall;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8127;Schwäbisch Hall;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8127;Schwäbisch Hall;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8127;Schwäbisch Hall;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8127;Schwäbisch Hall;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8127;Schwäbisch Hall;insg.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3
Handtaschenraub;8127;Schwäbisch Hall;voll.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;3;0;3
Handtaschenraub;8127;Schwäbisch Hall;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Handtaschenraub;8127;Schwäbisch Hall;insg.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2;4;0;4
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8127;Schwäbisch Hall;voll.;16;11;5;0;0;0;5;4;1;5;4;1;3;3;0;2;1;1;5;3;2;1;0;1;6;3;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8127;Schwäbisch Hall;vers.;4;3;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;2;1;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8127;Schwäbisch Hall;insg.;20;14;6;0;0;0;5;4;1;5;4;1;4;4;0;3;2;1;6;3;3;2;1;1;8;4;4
Raubüberfälle in Wohnungen;8127;Schwäbisch Hall;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;8127;Schwäbisch Hall;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
Raubüberfälle in Wohnungen;8127;Schwäbisch Hall;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8127;Schwäbisch Hall;voll.;216;157;59;1;0;1;9;5;4;10;5;5;39;27;12;29;22;7;133;100;33;5;3;2;138;103;35
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8127;Schwäbisch Hall;vers.;41;32;9;0;0;0;0;0;0;0;0;0;1;1;0;10;9;1;27;20;7;3;2;1;30;22;8
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8127;Schwäbisch Hall;insg.;257;189;68;1;0;1;9;5;4;10;5;5;40;28;12;39;31;8;160;120;40;8;5;3;168;125;43
Vorsätzliche einfache Körperverletzung § 223 StGB;8127;Schwäbisch Hall;voll.;719;435;284;10;4;6;39;25;14;49;29;20;86;58;28;42;31;11;500;293;207;42;24;18;542;317;225
Vorsätzliche einfache Körperverletzung § 223 StGB;8127;Schwäbisch Hall;vers.;41;30;11;0;0;0;1;1;0;1;1;0;5;5;0;6;5;1;23;16;7;6;3;3;29;19;10
Vorsätzliche einfache Körperverletzung § 223 StGB;8127;Schwäbisch Hall;insg.;760;465;295;10;4;6;40;26;14;50;30;20;91;63;28;48;36;12;523;309;214;48;27;21;571;336;235
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8127;Schwäbisch Hall;voll.;182;123;59;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;178;120;58;1;1;0;179;121;58
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8127;Schwäbisch Hall;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8127;Schwäbisch Hall;insg.;182;123;59;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;178;120;58;1;1;0;179;121;58
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8127;Schwäbisch Hall;voll.;74;46;28;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;73;45;28;0;0;0;73;45;28
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8127;Schwäbisch Hall;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8127;Schwäbisch Hall;insg.;74;46;28;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;73;45;28;0;0;0;73;45;28
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8127;Schwäbisch Hall;voll.;108;77;31;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;105;75;30;1;1;0;106;76;30
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8127;Schwäbisch Hall;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8127;Schwäbisch Hall;insg.;108;77;31;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;105;75;30;1;1;0;106;76;30
Gewaltkriminalität;8127;Schwäbisch Hall;voll.;268;176;92;1;0;1;16;9;7;17;9;8;48;30;18;34;24;10;160;110;50;9;3;6;169;113;56
Gewaltkriminalität;8127;Schwäbisch Hall;vers.;52;38;14;0;0;0;0;0;0;0;0;0;2;2;0;11;10;1;32;22;10;7;4;3;39;26;13
Gewaltkriminalität;8127;Schwäbisch Hall;insg.;320;214;106;1;0;1;16;9;7;17;9;8;50;32;18;45;34;11;192;132;60;16;7;9;208;139;69
Mord Totschlag und Tötung auf Verlangen;8127;Schwäbisch Hall;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2
Mord Totschlag und Tötung auf Verlangen;8127;Schwäbisch Hall;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
Mord Totschlag und Tötung auf Verlangen;8127;Schwäbisch Hall;insg.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;3;4;0;4
Straftaten insgesamt;8128;Main-Tauber-Kreis;voll.;131;819;491;6;3;3;114;70;44;120;73;47;105;59;46;89;65;24;887;555;332;109;67;42;996;622;374
Straftaten insgesamt;8128;Main-Tauber-Kreis;vers.;44;19;25;2;0;2;3;1;2;5;1;4;3;2;1;1;1;0;28;12;16;7;3;4;35;15;20
Straftaten insgesamt;8128;Main-Tauber-Kreis;insg.;1354;838;516;8;3;5;117;71;46;125;74;51;108;61;47;90;66;24;915;567;348;116;70;46;1031;637;394
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8128;Main-Tauber-Kreis;voll.;12;0;12;0;0;0;1;0;1;1;0;1;3;0;3;1;0;1;7;0;7;0;0;0;7;0;7
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8128;Main-Tauber-Kreis;vers.;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8128;Main-Tauber-Kreis;insg.;13;0;13;0;0;0;1;0;1;1;0;1;4;0;4;1;0;1;7;0;7;0;0;0;7;0;7
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8128;Main-Tauber-Kreis;voll.;13;13;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;8;8;0;1;1;0;9;9;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8128;Main-Tauber-Kreis;vers.;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;3;0;0;0;0;3;3;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8128;Main-Tauber-Kreis;insg.;17;17;0;0;0;0;0;0;0;0;0;0;3;3;0;2;2;0;11;11;0;1;1;0;12;12;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8128;Main-Tauber-Kreis;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8128;Main-Tauber-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8128;Main-Tauber-Kreis;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8128;Main-Tauber-Kreis;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8128;Main-Tauber-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8128;Main-Tauber-Kreis;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8128;Main-Tauber-Kreis;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8128;Main-Tauber-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8128;Main-Tauber-Kreis;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8128;Main-Tauber-Kreis;voll.;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;3;3;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8128;Main-Tauber-Kreis;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8128;Main-Tauber-Kreis;insg.;7;7;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;4;4;0;1;1;0;5;5;0
Raubüberfälle in Wohnungen;8128;Main-Tauber-Kreis;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;8128;Main-Tauber-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;8128;Main-Tauber-Kreis;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8128;Main-Tauber-Kreis;voll.;132;106;26;0;0;0;10;6;4;10;6;4;18;14;4;10;8;2;89;75;14;5;3;2;94;78;16
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8128;Main-Tauber-Kreis;vers.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;2;4;1;1;0;7;3;4
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8128;Main-Tauber-Kreis;insg.;140;110;30;0;0;0;10;6;4;10;6;4;18;14;4;11;9;2;95;77;18;6;4;2;101;81;20
Vorsätzliche einfache Körperverletzung § 223 StGB;8128;Main-Tauber-Kreis;voll.;584;361;223;2;2;0;45;34;11;47;36;11;50;32;18;42;33;9;394;228;166;51;32;19;445;260;185
Vorsätzliche einfache Körperverletzung § 223 StGB;8128;Main-Tauber-Kreis;vers.;20;6;14;2;0;2;3;1;2;5;1;4;1;1;0;0;0;0;12;4;8;2;0;2;14;4;10
Vorsätzliche einfache Körperverletzung § 223 StGB;8128;Main-Tauber-Kreis;insg.;604;367;237;4;2;2;48;35;13;52;37;15;51;33;18;42;33;9;406;232;174;53;32;21;459;264;195
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8128;Main-Tauber-Kreis;voll.;143;120;23;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;135;112;23;1;1;0;136;113;23
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8128;Main-Tauber-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8128;Main-Tauber-Kreis;insg.;143;120;23;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;135;112;23;1;1;0;136;113;23
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8128;Main-Tauber-Kreis;voll.;51;41;10;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;48;38;10;0;0;0;48;38;10
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8128;Main-Tauber-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;8128;Main-Tauber-Kreis;insg.;51;41;10;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;48;38;10;0;0;0;48;38;10
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8128;Main-Tauber-Kreis;voll.;92;79;13;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;87;74;13;1;1;0;88;75;13
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8128;Main-Tauber-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;8128;Main-Tauber-Kreis;insg.;92;79;13;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;87;74;13;1;1;0;88;75;13
Gewaltkriminalität;8128;Main-Tauber-Kreis;voll.;159;119;40;0;0;0;11;6;5;11;6;5;23;16;7;13;10;3;104;83;21;8;4;4;112;87;25
Gewaltkriminalität;8128;Main-Tauber-Kreis;vers.;16;9;7;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;10;6;4;3;1;2;13;7;6
Gewaltkriminalität;8128;Main-Tauber-Kreis;insg.;175;128;47;0;0;0;11;6;5;11;6;5;25;17;8;14;11;3;114;89;25;11;5;6;125;94;31
Mord Totschlag und Tötung auf Verlangen;8128;Main-Tauber-Kreis;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;8128;Main-Tauber-Kreis;vers.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;3;1;2
Mord Totschlag und Tötung auf Verlangen;8128;Main-Tauber-Kreis;insg.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;3;1;2
Straftaten insgesamt;8135;Heidenheim;voll.;1092;624;468;18;11;7;69;37;32;87;48;39;82;46;36;78;50;28;773;436;337;72;44;28;845;480;365
Straftaten insgesamt;8135;Heidenheim;vers.;45;25;20;0;0;0;3;1;2;3;1;2;3;2;1;5;3;2;32;18;14;2;1;1;34;19;15
Straftaten insgesamt;8135;Heidenheim;insg.;1137;649;488;18;11;7;72;38;34;90;49;41;85;48;37;83;53;30;805;454;351;74;45;29;879;499;380
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8135;Heidenheim;voll.;8;0;8;0;0;0;0;0;0;0;0;0;2;0;2;3;0;3;3;0;3;0;0;0;3;0;3
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8135;Heidenheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;8135;Heidenheim;insg.;8;0;8;0;0;0;0;0;0;0;0;0;2;0;2;3;0;3;3;0;3;0;0;0;3;0;3
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8135;Heidenheim;voll.;24;13;11;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;20;9;11;1;1;0;21;10;11
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8135;Heidenheim;vers.;8;6;2;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;6;4;2;0;0;0;6;4;2
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;8135;Heidenheim;insg.;32;19;13;0;0;0;2;2;0;2;2;0;2;2;0;1;1;0;26;13;13;1;1;0;27;14;13
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8135;Heidenheim;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8135;Heidenheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;8135;Heidenheim;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8135;Heidenheim;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8135;Heidenheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;8135;Heidenheim;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Handtaschenraub;8135;Heidenheim;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8135;Heidenheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;8135;Heidenheim;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8135;Heidenheim;voll.;8;7;1;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;6;5;1;0;0;0;6;5;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8135;Heidenheim;vers.;4;3;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;2;1;1;0;0;0;2;1;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;8135;Heidenheim;insg.;12;10;2;0;0;0;2;2;0;2;2;0;1;1;0;1;1;0;8;6;2;0;0;0;8;6;2
Raubüberfälle in Wohnungen;8135;Heidenheim;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;8135;Heidenheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;8135;Heidenheim;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8135;Heidenheim;voll.;147;117;30;0;0;0;4;4;0;4;4;0;10;9;1;23;18;5;101;78;23;9;8;1;110;86;24
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8135;Heidenheim;vers.;16;7;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;14;6;8;1;1;0;15;7;8
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;8135;Heidenheim;insg.;163;124;39;0;0;0;4;4;0;4;4;0;10;9;1;24;18;6;115;84;31;10;9;1;125;93;32
Vorsätzliche einfache Körperverletzung § 223 StGB;8135;Heidenheim;voll.;478;260;218;5;3;2;31;25;6;36;28;8;45;27;18;28;18;10;331;168;163;38;19;19;369;187;182
Vorsätzliche einfache Körperverletzung § 223 StGB;8135;Heidenheim;vers.;9;4;5;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;6;3;3;1;0;1;7;3;4
Vorsätzliche einfache Körperverletzung § 223 StGB;8135;Heidenheim;insg.;487;264;223;5;3;2;31;25;6;36;28;8;45;27;18;30;19;11;337;171;166;39;19;20;376;190;186
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8135;Heidenheim;voll.;80;63;17;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;74;58;16;3;3;0;77;61;16
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8135;Heidenheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
