Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Gewaltkriminalität;9278;Straubing-Bogen;vers.;19;10;9;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0;16;8;8;1;1;0;17;9;8
Gewaltkriminalität;9278;Straubing-Bogen;insg.;75;42;33;0;0;0;6;5;1;6;5;1;9;3;6;4;2;2;50;28;22;6;4;2;56;32;24
Mord Totschlag und Tötung auf Verlangen;9278;Straubing-Bogen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;9278;Straubing-Bogen;vers.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;0;0;0;3;2;1
Mord Totschlag und Tötung auf Verlangen;9278;Straubing-Bogen;insg.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;0;0;0;3;2;1
Straftaten insgesamt;9279;Dingolfing-Landau;voll.;832;516;316;14;6;8;60;36;24;74;42;32;70;47;23;54;33;21;555;344;211;79;50;29;634;394;240
Straftaten insgesamt;9279;Dingolfing-Landau;vers.;82;54;28;1;0;1;4;1;3;5;1;4;8;6;2;8;8;0;52;35;17;9;4;5;61;39;22
Straftaten insgesamt;9279;Dingolfing-Landau;insg.;914;570;344;15;6;9;64;37;27;79;43;36;78;53;25;62;41;21;607;379;228;88;54;34;695;433;262
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9279;Dingolfing-Landau;voll.;12;1;11;0;0;0;0;0;0;0;0;0;3;1;2;3;0;3;6;0;6;0;0;0;6;0;6
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9279;Dingolfing-Landau;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9279;Dingolfing-Landau;insg.;13;2;11;0;0;0;0;0;0;0;0;0;3;1;2;3;0;3;7;1;6;0;0;0;7;1;6
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9279;Dingolfing-Landau;voll.;14;13;1;0;0;0;1;1;0;1;1;0;2;2;0;3;3;0;8;7;1;0;0;0;8;7;1
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9279;Dingolfing-Landau;vers.;12;8;4;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;8;4;4;0;0;0;8;4;4
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9279;Dingolfing-Landau;insg.;26;21;5;0;0;0;1;1;0;1;1;0;3;3;0;6;6;0;16;11;5;0;0;0;16;11;5
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9279;Dingolfing-Landau;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9279;Dingolfing-Landau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9279;Dingolfing-Landau;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9279;Dingolfing-Landau;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9279;Dingolfing-Landau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9279;Dingolfing-Landau;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9279;Dingolfing-Landau;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9279;Dingolfing-Landau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9279;Dingolfing-Landau;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9279;Dingolfing-Landau;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9279;Dingolfing-Landau;vers.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;0;0;0;3;2;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9279;Dingolfing-Landau;insg.;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;2;1;0;0;0;3;2;1
Raubüberfälle in Wohnungen;9279;Dingolfing-Landau;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9279;Dingolfing-Landau;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;9279;Dingolfing-Landau;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9279;Dingolfing-Landau;voll.;93;66;27;1;0;1;7;3;4;8;3;5;14;12;2;11;11;0;55;37;18;5;3;2;60;40;20
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9279;Dingolfing-Landau;vers.;25;17;8;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;18;12;6;4;2;2;22;14;8
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9279;Dingolfing-Landau;insg.;118;83;35;1;0;1;7;3;4;8;3;5;16;14;2;12;12;0;73;49;24;9;5;4;82;54;28
Vorsätzliche einfache Körperverletzung § 223 StGB;9279;Dingolfing-Landau;voll.;358;218;140;2;0;2;25;19;6;27;19;8;27;23;4;26;17;9;249;143;106;29;16;13;278;159;119
Vorsätzliche einfache Körperverletzung § 223 StGB;9279;Dingolfing-Landau;vers.;21;16;5;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;13;10;3;4;2;2;17;12;5
Vorsätzliche einfache Körperverletzung § 223 StGB;9279;Dingolfing-Landau;insg.;379;234;145;2;0;2;25;19;6;27;19;8;29;25;4;28;19;9;262;153;109;33;18;15;295;171;124
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9279;Dingolfing-Landau;voll.;69;61;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;68;60;8;0;0;0;68;60;8
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9279;Dingolfing-Landau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9279;Dingolfing-Landau;insg.;69;61;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;68;60;8;0;0;0;68;60;8
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9279;Dingolfing-Landau;voll.;27;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;23;4;0;0;0;27;23;4
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9279;Dingolfing-Landau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9279;Dingolfing-Landau;insg.;27;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;23;4;0;0;0;27;23;4
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9279;Dingolfing-Landau;voll.;42;38;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;41;37;4;0;0;0;41;37;4
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9279;Dingolfing-Landau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9279;Dingolfing-Landau;insg.;42;38;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;41;37;4;0;0;0;41;37;4
Gewaltkriminalität;9279;Dingolfing-Landau;voll.;120;81;39;1;0;1;8;4;4;9;4;5;19;15;4;17;14;3;70;45;25;5;3;2;75;48;27
Gewaltkriminalität;9279;Dingolfing-Landau;vers.;43;30;13;0;0;0;0;0;0;0;0;0;4;3;1;6;6;0;29;19;10;4;2;2;33;21;12
Gewaltkriminalität;9279;Dingolfing-Landau;insg.;163;111;52;1;0;1;8;4;4;9;4;5;23;18;5;23;20;3;99;64;35;9;5;4;108;69;39
Mord Totschlag und Tötung auf Verlangen;9279;Dingolfing-Landau;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;9279;Dingolfing-Landau;vers.;5;4;1;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;2;2;0;0;0;0;2;2;0
Mord Totschlag und Tötung auf Verlangen;9279;Dingolfing-Landau;insg.;5;4;1;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;2;2;0;0;0;0;2;2;0
Straftaten insgesamt;9361;Amberg;voll.;664;413;251;2;1;1;33;12;21;35;13;22;87;45;42;72;39;33;432;288;144;38;28;10;470;316;154
Straftaten insgesamt;9361;Amberg;vers.;46;27;19;0;0;0;2;2;0;2;2;0;3;3;0;2;2;0;34;18;16;5;2;3;39;20;19
Straftaten insgesamt;9361;Amberg;insg.;710;440;270;2;1;1;35;14;21;37;15;22;90;48;42;74;41;33;466;306;160;43;30;13;509;336;173
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9361;Amberg;voll.;10;0;10;0;0;0;0;0;0;0;0;0;5;0;5;3;0;3;2;0;2;0;0;0;2;0;2
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9361;Amberg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9361;Amberg;insg.;11;0;11;0;0;0;0;0;0;0;0;0;5;0;5;3;0;3;3;0;3;0;0;0;3;0;3
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9361;Amberg;voll.;7;6;1;0;0;0;0;0;0;0;0;0;4;4;0;1;0;1;2;2;0;0;0;0;2;2;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9361;Amberg;vers.;2;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9361;Amberg;insg.;9;7;2;0;0;0;0;0;0;0;0;0;5;5;0;1;0;1;3;2;1;0;0;0;3;2;1
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9361;Amberg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9361;Amberg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9361;Amberg;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9361;Amberg;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Handtaschenraub;9361;Amberg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9361;Amberg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9361;Amberg;voll.;5;5;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;1;1;0;0;0;0;1;1;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9361;Amberg;insg.;5;5;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;1;1;0;0;0;0;1;1;0
Raubüberfälle in Wohnungen;9361;Amberg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9361;Amberg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9361;Amberg;voll.;171;110;61;0;0;0;1;0;1;1;0;1;47;19;28;35;23;12;82;63;19;6;5;1;88;68;20
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9361;Amberg;vers.;16;12;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;9;3;3;2;1;15;11;4
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9361;Amberg;insg.;187;122;65;0;0;0;1;0;1;1;0;1;48;20;28;35;23;12;94;72;22;9;7;2;103;79;24
Vorsätzliche einfache Körperverletzung § 223 StGB;9361;Amberg;voll.;248;155;93;0;0;0;16;6;10;16;6;10;16;13;3;19;12;7;186;117;69;11;7;4;197;124;73
Vorsätzliche einfache Körperverletzung § 223 StGB;9361;Amberg;vers.;25;14;11;0;0;0;2;2;0;2;2;0;1;1;0;2;2;0;18;9;9;2;0;2;20;9;11
Vorsätzliche einfache Körperverletzung § 223 StGB;9361;Amberg;insg.;273;169;104;0;0;0;18;8;10;18;8;10;17;14;3;21;14;7;204;126;78;13;7;6;217;133;84
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9361;Amberg;voll.;38;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;32;6;0;0;0;38;32;6
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9361;Amberg;insg.;38;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;32;6;0;0;0;38;32;6
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9361;Amberg;voll.;14;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;0;0;0;14;13;1
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9361;Amberg;insg.;14;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;0;0;0;14;13;1
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9361;Amberg;voll.;24;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;5;0;0;0;24;19;5
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9361;Amberg;insg.;24;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;5;0;0;0;24;19;5
Gewaltkriminalität;9361;Amberg;voll.;188;116;72;0;0;0;1;0;1;1;0;1;56;23;33;39;23;16;86;65;21;6;5;1;92;70;22
Gewaltkriminalität;9361;Amberg;vers.;19;13;6;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;14;9;5;3;2;1;17;11;6
Gewaltkriminalität;9361;Amberg;insg.;207;129;78;0;0;0;1;0;1;1;0;1;58;25;33;39;23;16;100;74;26;9;7;2;109;81;28
Mord Totschlag und Tötung auf Verlangen;9361;Amberg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;9361;Amberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;9361;Amberg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Straftaten insgesamt;9362;Regensburg;voll.;2933;1895;1038;18;9;9;106;66;40;124;75;49;184;121;63;268;148;120;2212;1495;717;145;56;89;2357;1551;806
Straftaten insgesamt;9362;Regensburg;vers.;233;166;67;1;1;0;12;12;0;13;13;0;17;12;5;17;9;8;172;124;48;14;8;6;186;132;54
Straftaten insgesamt;9362;Regensburg;insg.;3166;2061;1105;19;10;9;118;78;40;137;88;49;201;133;68;285;157;128;2384;1619;765;159;64;95;2543;1683;860
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9362;Regensburg;voll.;41;4;37;0;0;0;0;0;0;0;0;0;8;2;6;9;0;9;22;2;20;2;0;2;24;2;22
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9362;Regensburg;vers.;5;0;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;4;0;4;0;0;0;4;0;4
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9362;Regensburg;insg.;46;4;42;0;0;0;0;0;0;0;0;0;9;2;7;9;0;9;26;2;24;2;0;2;28;2;26
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9362;Regensburg;voll.;128;104;24;0;0;0;5;5;0;5;5;0;12;11;1;15;14;1;78;67;11;18;7;11;96;74;22
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9362;Regensburg;vers.;20;17;3;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;14;13;1;4;2;2;18;15;3
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9362;Regensburg;insg.;148;121;27;0;0;0;5;5;0;5;5;0;14;13;1;15;14;1;92;80;12;22;9;13;114;89;25
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9362;Regensburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9362;Regensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9362;Regensburg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9362;Regensburg;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9362;Regensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9362;Regensburg;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Handtaschenraub;9362;Regensburg;voll.;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;4;5;0;5
Handtaschenraub;9362;Regensburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Handtaschenraub;9362;Regensburg;insg.;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;5;6;0;6
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9362;Regensburg;voll.;14;12;2;0;0;0;0;0;0;0;0;0;5;4;1;4;4;0;5;4;1;0;0;0;5;4;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9362;Regensburg;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9362;Regensburg;insg.;15;13;2;0;0;0;0;0;0;0;0;0;5;4;1;4;4;0;6;5;1;0;0;0;6;5;1
Raubüberfälle in Wohnungen;9362;Regensburg;voll.;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0
Raubüberfälle in Wohnungen;9362;Regensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9362;Regensburg;insg.;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9362;Regensburg;voll.;445;351;94;0;0;0;9;6;3;9;6;3;49;38;11;58;40;18;321;263;58;8;4;4;329;267;62
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9362;Regensburg;vers.;98;81;17;1;1;0;4;4;0;5;5;0;7;5;2;8;5;3;74;63;11;4;3;1;78;66;12
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9362;Regensburg;insg.;543;432;111;1;1;0;13;10;3;14;11;3;56;43;13;66;45;21;395;326;69;12;7;5;407;333;74
Vorsätzliche einfache Körperverletzung § 223 StGB;9362;Regensburg;voll.;995;630;365;7;3;4;50;35;15;57;38;19;56;43;13;105;60;45;723;465;258;54;24;30;777;489;288
Vorsätzliche einfache Körperverletzung § 223 StGB;9362;Regensburg;vers.;65;43;22;0;0;0;1;1;0;1;1;0;6;4;2;3;2;1;51;33;18;4;3;1;55;36;19
Vorsätzliche einfache Körperverletzung § 223 StGB;9362;Regensburg;insg.;1060;673;387;7;3;4;51;36;15;58;39;19;62;47;15;108;62;46;774;498;276;58;27;31;832;525;307
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9362;Regensburg;voll.;353;283;70;0;0;0;0;0;0;0;0;0;0;0;0;9;6;3;344;277;67;0;0;0;344;277;67
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9362;Regensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9362;Regensburg;insg.;353;283;70;0;0;0;0;0;0;0;0;0;0;0;0;9;6;3;344;277;67;0;0;0;344;277;67
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9362;Regensburg;voll.;149;121;28;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;142;117;25;0;0;0;142;117;25
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9362;Regensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
